,HG_mostNum,HG_std,HG_val,HG_entropy,GLCM_asm,GLCM_contrast,GLCM_entropt,GLCM_idm,label
47,15,4.008421897888184,0.2747650742530823,3.2389048524200916,1.0,0.0,0.0,1.0,0
48,13,36.28219985961914,1.366364598274231,4.342278726398945,0.7583687775677378,0.04710144927536232,0.5263572161151265,0.9764492753623188,0
49,18,47.62275314331055,1.2992329597473145,4.889933209866285,0.6389151438773367,0.050724637681159424,0.7274592427314989,0.9746376811594204,0
50,14,21.751708984375,1.0702130794525146,3.954963244497776,0.8621088006721277,0.043478260869565216,0.3388716202427176,0.9782608695652175,0
51,18,40.055198669433594,1.252948522567749,4.831705445423722,0.7020501864104179,0.05253623188405797,0.6441577051224223,0.9737318840579711,0
52,13,28.00090217590332,1.1939091682434082,4.202952533960342,0.8147513652593992,0.043478260869565216,0.42267738340757355,0.9782608695652175,0
53,17,47.35064697265625,1.286629557609558,5.039577588438988,0.6366555739340474,0.05253623188405797,0.7311272602967278,0.9737318840579711,0
54,15,1.8999698162078857,0.12775889039039612,2.3832310494035482,1.0,0.0,0.0,1.0,0
55,14,2.7027180194854736,0.20014984905719757,2.88806863874197,1.0,0.0,0.0,1.0,0
56,15,3.4848010540008545,0.2366197556257248,3.232889659702778,1.0,0.0,0.0,1.0,0
57,16,55.56430435180664,1.1707161664962769,5.434880314394832,0.4896620982986768,0.043478260869565216,0.8389391283815693,0.9782608695652175,0
58,16,54.63977813720703,1.151953101158142,5.340811807662249,0.4924385633270322,0.043478260869565216,0.8359643129946991,0.9782608695652175,0
59,16,4.69082498550415,0.3251010775566101,3.4567634351551533,1.0,0.0,0.0,1.0,0
60,13,4.750593662261963,0.36962610483169556,3.2481149565428495,1.0,0.0,0.0,1.0,0
61,16,50.687583923339844,1.2344008684158325,5.087450440973043,0.5498057130854862,0.043478260869565216,0.7729773961828185,0.9782608695652175,0
62,13,21.504526138305664,1.0481137037277222,4.188350168988109,0.8425422705314008,0.04710144927536232,0.38930898880345516,0.9764492753623188,0
63,96,29.3199462890625,0.32954686880111694,5.005063343793154,0.7703476160470489,0.043478260869565216,0.4919460049622408,0.9782608695652174,0
64,14,3.850482940673828,0.2934477627277374,3.0990395694971085,1.0,0.0,0.0,1.0,0
65,15,3.084141731262207,0.2249544858932495,3.084762642160058,1.0,0.0,0.0,1.0,0
66,16,2.4423952102661133,0.15464654564857483,2.8018696382641792,1.0,0.0,0.0,1.0,0
67,14,2.7529501914978027,0.20339909195899963,2.933439016342163,1.0,0.0,0.0,1.0,0
68,16,2.3315916061401367,0.14426863193511963,2.724246844649315,1.0,0.0,0.0,1.0,0
69,13,2.1297597885131836,0.15667198598384857,2.5852382499724627,1.0,0.0,0.0,1.0,0
70,17,2.2861690521240234,0.1419154405593872,2.656255804002285,1.0,0.0,0.0,1.0,0
71,14,2.0690972805023193,0.14895638823509216,2.559358013793826,1.0,0.0,0.0,1.0,0
72,13,1.8807789087295532,0.13944248855113983,2.4069913383573294,1.0,0.0,0.0,1.0,0
73,14,3.1471946239471436,0.23802311718463898,3.0364860091358423,1.0,0.0,0.0,1.0,0
74,15,2.731706380844116,0.18920910358428955,2.882782083004713,1.0,0.0,0.0,1.0,0
75,14,3.1281676292419434,0.21832358837127686,3.1331263408064842,1.0,0.0,0.0,1.0,0
76,14,2.0422873497009277,0.14342325925827026,2.49882884696126,1.0,0.0,0.0,1.0,0
77,15,3.0530953407287598,0.2224646359682083,3.000707436352968,1.0,0.0,0.0,1.0,0
78,14,2.311190366744995,0.159775048494339,2.7094589360058308,1.0,0.0,0.0,1.0,0
79,14,2.259718656539917,0.15721680223941803,2.6865429282188416,1.0,0.0,0.0,1.0,0
80,16,2.564305543899536,0.15875321626663208,2.832675876095891,1.0,0.0,0.0,1.0,0
81,14,2.0943186283111572,0.15638159215450287,2.5683420039713383,1.0,0.0,0.0,1.0,0
82,16,1.9227218627929688,0.12094438821077347,2.475083516910672,1.0,0.0,0.0,1.0,0
83,14,2.0440399646759033,0.14417916536331177,2.506634073331952,1.0,0.0,0.0,1.0,0
84,15,3.161858081817627,0.222236767411232,3.111709449440241,1.0,0.0,0.0,1.0,0
85,16,2.3895933628082275,0.15589599311351776,2.7535544764250517,1.0,0.0,0.0,1.0,0
86,12,2.0083577632904053,0.16934768855571747,2.4602048695087433,1.0,0.0,0.0,1.0,0
87,16,2.2656705379486084,0.1413283795118332,2.6775549445301294,1.0,0.0,0.0,1.0,0
88,15,2.208425760269165,0.14770705997943878,2.620769739151001,1.0,0.0,0.0,1.0,0
89,15,2.833707571029663,0.20507797598838806,2.9610040448606014,1.0,0.0,0.0,1.0,0
90,14,2.0333566665649414,0.13969625532627106,2.515578333288431,1.0,0.0,0.0,1.0,0
91,14,2.481769561767578,0.17415927350521088,2.821971122175455,1.0,0.0,0.0,1.0,0
92,14,1.9366344213485718,0.13705632090568542,2.3982874490320683,1.0,0.0,0.0,1.0,0
93,14,3.1647636890411377,0.23251326382160187,3.1327706575393677,1.0,0.0,0.0,1.0,0
94,16,2.3609564304351807,0.14544501900672913,2.705809161067009,1.0,0.0,0.0,1.0,0
95,14,2.147479772567749,0.15409845113754272,2.5762163177132607,1.0,0.0,0.0,1.0,0
96,14,3.0966901779174805,0.21939650177955627,3.1043403763324022,1.0,0.0,0.0,1.0,0
97,14,2.023735761642456,0.1457454115152359,2.4950297866016626,1.0,0.0,0.0,1.0,0
98,14,2.965134382247925,0.21012763679027557,3.0016669891774654,1.0,0.0,0.0,1.0,0
99,15,2.1092653274536133,0.14001807570457458,2.5789737422019243,1.0,0.0,0.0,1.0,0
100,15,2.9237060546875,0.210191547870636,2.948297219350934,1.0,0.0,0.0,1.0,0
101,16,1.7809758186340332,0.11131098866462708,2.3475468549877405,1.0,0.0,0.0,1.0,0
102,14,1.9964189529418945,0.1490328311920166,2.4870132599025965,1.0,0.0,0.0,1.0,0
103,16,2.013808488845825,0.12882648408412933,2.5225628968328238,1.0,0.0,0.0,1.0,0
104,14,2.21059250831604,0.1524546593427658,2.6489946972578764,1.0,0.0,0.0,1.0,0
105,16,2.0742478370666504,0.13209140300750732,2.5432026367634535,1.0,0.0,0.0,1.0,0
106,15,1.9721273183822632,0.133467897772789,2.469019578769803,1.0,0.0,0.0,1.0,0
107,15,2.926515817642212,0.21179458498954773,2.897988500073552,1.0,0.0,0.0,1.0,0
108,16,2.1737685203552246,0.13720038533210754,2.6301017217338085,1.0,0.0,0.0,1.0,0
109,14,1.894629716873169,0.13777385652065277,2.4251392409205437,1.0,0.0,0.0,1.0,0
110,14,2.813086748123169,0.20594026148319244,2.9887843765318394,1.0,0.0,0.0,1.0,0
111,16,2.7346129417419434,0.1627880483865738,2.96881733648479,1.0,0.0,0.0,1.0,0
112,15,2.9683878421783447,0.20955894887447357,3.0533205959945917,1.0,0.0,0.0,1.0,0
113,15,2.316532850265503,0.1548117995262146,2.7308923453092575,1.0,0.0,0.0,1.0,0
114,15,2.456918478012085,0.16147707402706146,2.81124977953732,1.0,0.0,0.0,1.0,0
115,16,2.1074459552764893,0.13167250156402588,2.557088952511549,1.0,0.0,0.0,1.0,0
116,13,2.1164824962615967,0.15832388401031494,2.5647700615227222,1.0,0.0,0.0,1.0,0
117,15,2.320131540298462,0.15114179253578186,2.696198757737875,1.0,0.0,0.0,1.0,0
118,14,3.2410409450531006,0.23992283642292023,3.1320105344057083,1.0,0.0,0.0,1.0,0
119,16,3.0284345149993896,0.20781251788139343,3.061463328078389,1.0,0.0,0.0,1.0,0
120,16,2.1170709133148193,0.13646294176578522,2.5837168488651514,1.0,0.0,0.0,1.0,0
121,12,1.910646915435791,0.15746639668941498,2.38856578245759,1.0,0.0,0.0,1.0,0
122,15,2.674672842025757,0.18428367376327515,2.8712723813951015,1.0,0.0,0.0,1.0,0
123,12,1.9458496570587158,0.15521526336669922,2.429028855636716,1.0,0.0,0.0,1.0,0
124,16,2.711122989654541,0.16605772078037262,2.9080329090356827,1.0,0.0,0.0,1.0,0
125,13,2.0116066932678223,0.16108514368534088,2.4868134781718254,1.0,0.0,0.0,1.0,0
126,16,1.8552651405334473,0.11542803794145584,2.3755794391036034,1.0,0.0,0.0,1.0,0
127,15,2.5597076416015625,0.16468128561973572,2.8663467299193144,1.0,0.0,0.0,1.0,0
128,16,3.222529888153076,0.21681779623031616,3.1520531345158815,1.0,0.0,0.0,1.0,0
129,16,2.179802894592285,0.13699579238891602,2.60620092228055,1.0,0.0,0.0,1.0,0
130,12,2.2065107822418213,0.18004678189754486,2.6268568634986877,1.0,0.0,0.0,1.0,0
131,13,2.368772506713867,0.18306896090507507,2.723638877272606,1.0,0.0,0.0,1.0,0
132,16,2.5614824295043945,0.16888894140720367,2.825919158756733,1.0,0.0,0.0,1.0,0
133,16,2.4760589599609375,0.15366986393928528,2.822207022458315,1.0,0.0,0.0,1.0,0
134,16,9.646964073181152,0.5719661712646484,3.9163111429661512,0.9820071282293634,0.009057971014492754,0.057905023479641556,0.9954710144927535,0
135,16,3.1559653282165527,0.21479806303977966,3.070903843268752,1.0,0.0,0.0,1.0,0
136,15,2.2818503379821777,0.14664126932621002,2.703935304656625,1.0,0.0,0.0,1.0,0
137,12,2.0771119594573975,0.17030839622020721,2.5182226188480854,1.0,0.0,0.0,1.0,0
138,16,2.421577215194702,0.1546715945005417,2.7565793991088867,1.0,0.0,0.0,1.0,0
139,12,2.226017475128174,0.18038633465766907,2.638409949839115,1.0,0.0,0.0,1.0,0
140,98,28.47384262084961,0.3136473298072815,4.987792020663619,0.7703476160470489,0.043478260869565216,0.4919460049622408,0.9782608695652174,0
141,97,29.195873260498047,0.3307077884674072,4.895911656320095,0.7646502835538752,0.043478260869565216,0.5003727962926382,0.9782608695652173,0
142,97,33.34941101074219,0.37806063890457153,5.347320474684238,0.7014348351186727,0.050724637681159424,0.5987141325686287,0.9746376811594203,0
143,16,28.33247184753418,1.1797516345977783,4.06446642242372,0.8364839319470697,0.043478260869565216,0.3858496936842829,0.9782608695652174,0
144,15,29.574386596679688,1.2825512886047363,4.086578356102109,0.8364839319470697,0.043478260869565216,0.3858496936842829,0.9782608695652174,0
145,16,51.95082092285156,1.2416976690292358,4.9061577040702105,0.5513613211510187,0.043478260869565216,0.7712263921066558,0.9782608695652175,0
146,13,52.35430908203125,1.3645285367965698,4.940826069563627,0.5743738185255198,0.03985507246376811,0.7379968563282537,0.9800724637681159,0
147,14,53.90123748779297,1.2835749387741089,5.239540383219719,0.5437145557655956,0.043478260869565216,0.7798106193684821,0.9782608695652175,0
148,14,2.1388370990753174,0.15116198360919952,2.600280560553074,1.0,0.0,0.0,1.0,0
149,15,2.2338292598724365,0.15290382504463196,2.6725200284272432,1.0,0.0,0.0,1.0,0
150,15,58.419471740722656,0.9988605976104736,5.25175803899765,0.4584120982986768,0.043478260869565216,0.871992093276793,0.9782608695652174,0
151,13,59.57624435424805,1.099129319190979,5.537038879469037,0.45628544423440454,0.050724637681159424,0.8891086812509654,0.9746376811594203,0
152,16,2.7517764568328857,0.17843332886695862,2.8500300962477922,1.0,0.0,0.0,1.0,0
153,12,2.2040109634399414,0.1830320507287979,2.630391599610448,1.0,0.0,0.0,1.0,0
154,14,47.866966247558594,1.3647167682647705,5.077796148136258,0.6336575824406637,0.04710144927536232,0.6934949661799266,0.9764492753623188,0
155,15,45.86275100708008,1.3768864870071411,4.779587963595986,0.6436672967863893,0.043478260869565216,0.6625063069704287,0.9782608695652175,0
156,14,48.57802963256836,1.4394971132278442,4.758457500487566,0.6392827137156059,0.043478260869565216,0.6679099806243787,0.9782608695652175,0
157,100,41.852569580078125,0.501228392124176,4.928248746320605,0.6458792795631171,0.043478260869565216,0.659769965621223,0.9782608695652174,0
158,97,47.27061080932617,0.5841637849807739,5.747185047715902,0.6002481096408316,0.043478260869565216,0.7148996384433963,0.9782608695652173,0
159,16,3.349729537963867,0.23336286842823029,3.148911567404866,1.0,0.0,0.0,1.0,0
160,13,2.8852410316467285,0.21510468423366547,2.988759547472,1.0,0.0,0.0,1.0,0
161,17,3.4674978256225586,0.22776585817337036,3.133536383509636,1.0,0.0,0.0,1.0,0
162,15,2.858694553375244,0.20026855170726776,2.9152272418141365,1.0,0.0,0.0,1.0,0
163,17,2.08345627784729,0.12402550876140594,2.5395995676517487,1.0,0.0,0.0,1.0,0
164,14,3.045231819152832,0.21751655638217926,2.9460064452141523,1.0,0.0,0.0,1.0,0
165,13,1.9622282981872559,0.1454063355922699,2.4461826253682375,1.0,0.0,0.0,1.0,0
166,17,58.68425750732422,1.054504156112671,5.321601198986173,0.4607816110060911,0.043478260869565216,0.8695127324883156,0.9782608695652174,0
167,14,37.4768180847168,1.3676283359527588,4.130151640623808,0.7637494092627598,0.048913043478260865,0.5244696099875474,0.9755434782608697,0
168,17,50.60514831542969,1.3396711349487305,4.92474527657032,0.6324564167191764,0.06884057971014493,0.7724071687300136,0.9655797101449276,0
169,14,2.3344595432281494,0.1590547412633896,2.707992546260357,1.0,0.0,0.0,1.0,0
170,16,2.2563819885253906,0.14123842120170593,2.6967397443950176,1.0,0.0,0.0,1.0,0
171,17,3.2593607902526855,0.18418441712856293,3.147241046652198,1.0,0.0,0.0,1.0,0
172,14,19.566675186157227,0.9523749351501465,4.005464630201459,0.8621088006721277,0.043478260869565216,0.3388716202427176,0.9782608695652175,0
173,16,42.034217834472656,1.328488826751709,4.631828518584371,0.7160457361898759,0.06884057971014493,0.640743545940001,0.9655797101449275,0
174,14,46.8036003112793,1.4953891038894653,4.694627184420824,0.697719754253308,0.05434782608695651,0.6349187574379199,0.9728260869565217,0
175,19,20.264333724975586,0.8310021758079529,4.228027280420065,0.8556238185255197,0.043478260869565216,0.3512039858542467,0.9782608695652175,0
176,15,52.61459732055664,1.4293264150619507,4.685258002951741,0.628071833648393,0.050724637681159424,0.714040215230683,0.9746376811594204,0
177,17,59.71907424926758,1.2938945293426514,5.195532452315092,0.5242267905902122,0.06884057971014493,0.9181463610702323,0.9655797101449276,0
178,15,2.0782930850982666,0.1408846527338028,2.586889138445258,1.0,0.0,0.0,1.0,0
179,17,2.4677417278289795,0.14135035872459412,2.8189624156802893,1.0,0.0,0.0,1.0,0
180,15,2.0692732334136963,0.14337800443172455,2.5482070352882147,1.0,0.0,0.0,1.0,0
181,14,2.3923699855804443,0.1714789718389511,2.758830798789859,1.0,0.0,0.0,1.0,0
182,16,2.076586961746216,0.12777632474899292,2.522068537771702,1.0,0.0,0.0,1.0,0
183,15,2.0923166275024414,0.14166855812072754,2.571865525096655,1.0,0.0,0.0,1.0,0
184,16,2.661783456802368,0.16785496473312378,2.886748943477869,1.0,0.0,0.0,1.0,0
185,18,3.4304540157318115,0.18595346808433533,3.200345430523157,1.0,0.0,0.0,1.0,0
186,16,2.682262897491455,0.1679694950580597,2.897815451025963,1.0,0.0,0.0,1.0,0
187,17,3.006002187728882,0.1686101108789444,3.031969064846635,1.0,0.0,0.0,1.0,0
188,14,2.394831895828247,0.17061512172222137,2.753008048981428,1.0,0.0,0.0,1.0,0
189,17,2.331049680709839,0.1346454620361328,2.717876370996237,1.0,0.0,0.0,1.0,0
190,15,2.294369697570801,0.1553676277399063,2.690123476088047,1.0,0.0,0.0,1.0,0
191,14,38.39394760131836,1.384258508682251,4.230875499546528,0.7609007430161729,0.048913043478260865,0.5287360076583213,0.9755434782608697,0
192,17,52.49601745605469,1.3699578046798706,5.004897532984614,0.6210880067212767,0.06159420289855072,0.7705325662657123,0.9692028985507246,0
193,18,34.861576080322266,1.159034252166748,4.7021234184503555,0.7622134924385633,0.059782608695652176,0.5536373755562906,0.970108695652174,0
194,16,52.87776184082031,1.3704819679260254,5.023935828357935,0.603969754253308,0.08695652173913043,0.8273685009343847,0.956521739130435,0
195,14,3.43369197845459,0.24435466527938843,3.2183980382978916,1.0,0.0,0.0,1.0,0
196,18,5.08332633972168,0.2827615737915039,3.7746751606464386,1.0,0.0,0.0,1.0,0
197,15,22.74712371826172,1.0165523290634155,4.052963722497225,0.8364839319470697,0.043478260869565216,0.3858496936842829,0.9782608695652174,0
198,19,42.267757415771484,1.2330950498580933,4.6037394888699055,0.6917336168872084,0.08333333333333334,0.7130913078355465,0.9583333333333335,0
199,18,22.878459930419922,0.9585388898849487,4.339547777548432,0.8364839319470697,0.043478260869565216,0.3858496936842829,0.9782608695652174,0
200,16,47.63692092895508,1.3544037342071533,4.804916186258197,0.6540577084646082,0.09420289855072464,0.7766925119128723,0.9528985507246378,0
201,18,28.500883102416992,1.0813851356506348,4.363118788227439,0.8052076769586222,0.04710144927536232,0.4537765716840937,0.9764492753623188,0
202,15,47.45808792114258,1.4706977605819702,4.737486809492111,0.6825115521949168,0.06884057971014493,0.7179575412144238,0.9655797101449276,0
203,20,24.37038803100586,0.9283957481384277,4.345863530412316,0.8363313248267169,0.04528985507246376,0.39463605626134857,0.9773550724637681,0
204,15,2.629685640335083,0.1783047467470169,2.893551077693701,1.0,0.0,0.0,1.0,0
205,16,4.299502372741699,0.2755661904811859,3.2878308333456516,1.0,0.0,0.0,1.0,0
206,18,4.3030524253845215,0.22033587098121643,3.43130162358284,1.0,0.0,0.0,1.0,0
207,16,3.0442054271698,0.18543383479118347,3.0752416849136353,1.0,0.0,0.0,1.0,0
208,19,3.6145191192626953,0.19248917698860168,3.2612295392900705,1.0,0.0,0.0,1.0,0
209,16,4.103289604187012,0.30281803011894226,3.4264833237975836,1.0,0.0,0.0,1.0,0
210,18,3.379140615463257,0.17952269315719604,3.2015021722763777,1.0,0.0,0.0,1.0,0
211,14,51.25053787231445,1.4596672058105469,4.567081233486533,0.6343270846460827,0.07246376811594203,0.7706946790159727,0.9637681159420292,0
212,17,60.87360382080078,1.2956616878509521,5.252957317978144,0.51402672757824,0.07971014492753623,0.9354294029034461,0.960144927536232,0
213,16,53.22099685668945,1.3837988376617432,4.97752190195024,0.6256235559756353,0.08333333333333334,0.8184679134042997,0.9583333333333335,0
214,16,61.031185150146484,1.319840908050537,5.170294284820557,0.5196321676118463,0.08333333333333334,0.9645940864700193,0.9583333333333335,0
215,20,53.17707824707031,1.2884905338287354,5.099865486845374,0.5938747111951269,0.06884057971014493,0.8152122198760047,0.9655797101449276,0
216,15,57.95640563964844,1.4262534379959106,4.982302460819483,0.579178481411468,0.07246376811594203,0.8542385271504186,0.9637681159420292,0
217,18,59.97077178955078,1.2498431205749512,5.245961710810661,0.5084278512917454,0.08333333333333334,0.9565302805203226,0.9583333333333334,0
218,15,2.356677770614624,0.16085393726825714,2.7450477574020624,1.0,0.0,0.0,1.0,0
219,17,3.933319568634033,0.2192579209804535,3.3397501967847347,1.0,0.0,0.0,1.0,0
220,15,2.165306568145752,0.1486905813217163,2.6097567547112703,1.0,0.0,0.0,1.0,0
221,16,2.5714800357818604,0.1569371223449707,2.858357809484005,1.0,0.0,0.0,1.0,0
222,15,2.1483075618743896,0.14392012357711792,2.6351772509515285,1.0,0.0,0.0,1.0,0
223,15,2.179792642593384,0.14783474802970886,2.6129098646342754,1.0,0.0,0.0,1.0,0
224,16,41.29934310913086,1.31326162815094,4.4449738543480635,0.7003780718336483,0.043478260869565216,0.5899711598592909,0.9782608695652175,0
225,13,42.62491226196289,1.4327701330184937,4.443283960223198,0.7003780718336483,0.043478260869565216,0.5899711598592909,0.9782608695652175,0
226,95,57.07991409301758,0.9159246683120728,5.272607613354921,0.46219281663516065,0.043478260869565216,0.8680340617188664,0.9782608695652173,0
227,15,58.35323715209961,0.9491278529167175,5.447510983794928,0.46219281663516065,0.043478260869565216,0.8680340617188664,0.9782608695652173,0
228,13,61.55427932739258,0.9925330281257629,5.355121336877346,0.4628491913463558,0.043478260869565216,0.8673457861447155,0.9782608695652174,0
229,16,49.88372802734375,1.2996076345443726,5.137410813942552,0.5780363894139885,0.043478260869565216,0.7408140515368359,0.9782608695652175,0
230,13,51.95952606201172,1.4260584115982056,4.895574815571308,0.5945179584120981,0.043478260869565216,0.7216390319914876,0.9782608695652174,0
231,16,48.15508270263672,1.2767469882965088,4.835163127630949,0.5945179584120981,0.043478260869565216,0.7216390319914876,0.9782608695652174,0
232,13,53.80217742919922,1.450641393661499,4.796690683811903,0.5926341629909683,0.043478260869565216,0.7238462671335195,0.9782608695652175,0
233,96,34.80005645751953,0.40524083375930786,4.936844328418374,0.7105650073513968,0.043478260869565216,0.5763587913692475,0.9782608695652174,0
234,15,3.086707353591919,0.20968787372112274,2.967382188886404,1.0,0.0,0.0,1.0,0
235,17,2.505293846130371,0.1460280567407608,2.857897438108921,1.0,0.0,0.0,1.0,0
236,17,3.246273994445801,0.1814335137605667,3.17459224909544,1.0,0.0,0.0,1.0,0
237,14,46.31167984008789,1.3915246725082397,4.6774987038224936,0.6776067921655113,0.08514492753623187,0.7461026853350691,0.957427536231884,0
238,16,57.11349868774414,1.1038646697998047,5.353356996551156,0.4723009871875657,0.043478260869565216,0.8573975109483218,0.9782608695652175,0
239,13,61.54686737060547,1.1998170614242554,5.30936580337584,0.47353497164461245,0.043478260869565216,0.8560935349523668,0.9782608695652175,0
240,16,37.86211395263672,1.3504599332809448,4.6147229336202145,0.7423860533501365,0.043478260869565216,0.5324764240443733,0.9782608695652175,0
241,16,35.409305572509766,1.3182368278503418,4.292136538773775,0.7646502835538751,0.043478260869565216,0.5003727962926382,0.9782608695652175,0
242,15,2.7152445316314697,0.1953999102115631,2.8867529965937138,1.0,0.0,0.0,1.0,0
243,16,3.3391733169555664,0.1963818520307541,3.1704894695430994,1.0,0.0,0.0,1.0,0
244,13,3.160372734069824,0.23165878653526306,3.1017327308654785,1.0,0.0,0.0,1.0,0
245,17,4.110879421234131,0.24159438908100128,3.287039551883936,1.0,0.0,0.0,1.0,0
246,14,3.446157455444336,0.2401677817106247,3.0372548904269934,1.0,0.0,0.0,1.0,0
247,15,3.193786144256592,0.23455575108528137,3.132904903963208,1.0,0.0,0.0,1.0,0
248,16,3.043872117996216,0.20887185633182526,3.0671044811606407,1.0,0.0,0.0,1.0,0
249,15,3.1195030212402344,0.22426781058311462,3.1139833722263575,1.0,0.0,0.0,1.0,0
250,16,3.853828191757202,0.26257452368736267,3.3983247950673103,1.0,0.0,0.0,1.0,0
251,16,2.8792946338653564,0.18005359172821045,2.818321790546179,1.0,0.0,0.0,1.0,0
252,13,1.7687315940856934,0.13931210339069366,2.302418325096369,1.0,0.0,0.0,1.0,0
253,96,54.88248825073242,0.7923282384872437,5.361661305651069,0.4973285549254358,0.043478260869565216,0.8307092859502856,0.9782608695652173,0
